"","match_id","season","start_date","venue","innings","over","ball","batting_team","bowling_team","striker","non_striker","bowler","runs_off_bat","extras","ball_in_over","extra_ball","balls_remaining","runs_scored_yet","wicket","wickets_lost_yet","innings1_total","innings2_total","target","wides","noballs","byes","legbyes","penalty","wicket_type","player_dismissed","BoundaryRun","legalball","WK.bow","Runs.Conceded","outs"
"1",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,1,1,"Mumbai Indians","Chennai Super Kings","RG Sharma","RD Rickelton","KK Ahmed",0,0,1,FALSE,119,0,FALSE,0,155,158,156,NA,NA,NA,NA,NA,"","","0",1,0,0,0
"2",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,1,2,"Mumbai Indians","Chennai Super Kings","RG Sharma","RD Rickelton","KK Ahmed",0,0,2,FALSE,118,0,FALSE,0,155,158,156,NA,NA,NA,NA,NA,"","","0",1,0,0,0
"3",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,1,3,"Mumbai Indians","Chennai Super Kings","RG Sharma","RD Rickelton","KK Ahmed",0,0,3,FALSE,117,0,FALSE,0,155,158,156,NA,NA,NA,NA,NA,"","","0",1,0,0,0
"4",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,1,4,"Mumbai Indians","Chennai Super Kings","RG Sharma","RD Rickelton","KK Ahmed",0,0,4,FALSE,116,0,TRUE,1,155,158,156,NA,NA,NA,NA,NA,"caught","RG Sharma","0",1,1,0,1
"5",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,1,5,"Mumbai Indians","Chennai Super Kings","WG Jacks","RD Rickelton","KK Ahmed",0,0,5,FALSE,115,0,FALSE,1,155,158,156,NA,NA,NA,NA,NA,"","","0",1,0,0,0
"6",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,1,6,"Mumbai Indians","Chennai Super Kings","WG Jacks","RD Rickelton","KK Ahmed",4,0,6,FALSE,114,4,FALSE,1,155,158,156,NA,NA,NA,NA,NA,"","","4",1,0,4,0
"7",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,2,1,"Mumbai Indians","Chennai Super Kings","RD Rickelton","WG Jacks","SM Curran",4,0,1,FALSE,113,8,FALSE,1,155,158,156,NA,NA,NA,NA,NA,"","","4",1,0,4,0
"8",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,2,2,"Mumbai Indians","Chennai Super Kings","RD Rickelton","WG Jacks","SM Curran",0,0,2,FALSE,112,8,FALSE,1,155,158,156,NA,NA,NA,NA,NA,"","","0",1,0,0,0
"9",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,2,3,"Mumbai Indians","Chennai Super Kings","RD Rickelton","WG Jacks","SM Curran",4,0,3,FALSE,111,12,FALSE,1,155,158,156,NA,NA,NA,NA,NA,"","","4",1,0,4,0
"10",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,2,4,"Mumbai Indians","Chennai Super Kings","RD Rickelton","WG Jacks","SM Curran",0,0,4,FALSE,110,12,FALSE,1,155,158,156,NA,NA,NA,NA,NA,"","","0",1,0,0,0
"11",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,2,5,"Mumbai Indians","Chennai Super Kings","RD Rickelton","WG Jacks","SM Curran",1,0,5,FALSE,109,13,FALSE,1,155,158,156,NA,NA,NA,NA,NA,"","","0",1,0,1,0
"12",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,2,6,"Mumbai Indians","Chennai Super Kings","WG Jacks","RD Rickelton","SM Curran",4,0,6,FALSE,108,17,FALSE,1,155,158,156,NA,NA,NA,NA,NA,"","","4",1,0,4,0
"13",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,3,1,"Mumbai Indians","Chennai Super Kings","RD Rickelton","WG Jacks","KK Ahmed",4,0,1,FALSE,107,21,FALSE,1,155,158,156,NA,NA,NA,NA,NA,"","","4",1,0,4,0
"14",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,3,2,"Mumbai Indians","Chennai Super Kings","RD Rickelton","WG Jacks","KK Ahmed",0,0,2,FALSE,106,21,TRUE,2,155,158,156,NA,NA,NA,NA,NA,"bowled","RD Rickelton","0",1,1,0,1
"15",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,3,3,"Mumbai Indians","Chennai Super Kings","SA Yadav","WG Jacks","KK Ahmed",0,0,3,FALSE,105,21,FALSE,2,155,158,156,NA,NA,NA,NA,NA,"","","0",1,0,0,0
"16",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,3,4,"Mumbai Indians","Chennai Super Kings","SA Yadav","WG Jacks","KK Ahmed",0,0,4,FALSE,104,21,FALSE,2,155,158,156,NA,NA,NA,NA,NA,"","","0",1,0,0,0
"17",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,3,5,"Mumbai Indians","Chennai Super Kings","SA Yadav","WG Jacks","KK Ahmed",0,0,5,FALSE,103,21,FALSE,2,155,158,156,NA,NA,NA,NA,NA,"","","0",1,0,0,0
"18",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,3,6,"Mumbai Indians","Chennai Super Kings","SA Yadav","WG Jacks","KK Ahmed",0,0,6,FALSE,102,21,FALSE,2,155,158,156,NA,NA,NA,NA,NA,"","","0",1,0,0,0
"19",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,4,1,"Mumbai Indians","Chennai Super Kings","WG Jacks","SA Yadav","NT Ellis",1,0,1,FALSE,101,22,FALSE,2,155,158,156,NA,NA,NA,NA,NA,"","","0",1,0,1,0
"20",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,4,2,"Mumbai Indians","Chennai Super Kings","SA Yadav","WG Jacks","NT Ellis",2,0,2,FALSE,100,24,FALSE,2,155,158,156,NA,NA,NA,NA,NA,"","","0",1,0,2,0
"21",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,4,3,"Mumbai Indians","Chennai Super Kings","SA Yadav","WG Jacks","NT Ellis",1,0,3,FALSE,99,25,FALSE,2,155,158,156,NA,NA,NA,NA,NA,"","","0",1,0,1,0
"22",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,4,4,"Mumbai Indians","Chennai Super Kings","WG Jacks","SA Yadav","NT Ellis",1,0,4,FALSE,98,26,FALSE,2,155,158,156,NA,NA,NA,NA,NA,"","","0",1,0,1,0
"23",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,4,5,"Mumbai Indians","Chennai Super Kings","SA Yadav","WG Jacks","NT Ellis",4,0,5,FALSE,97,30,FALSE,2,155,158,156,NA,NA,NA,NA,NA,"","","4",1,0,4,0
"24",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,4,6,"Mumbai Indians","Chennai Super Kings","SA Yadav","WG Jacks","NT Ellis",0,0,6,FALSE,96,30,FALSE,2,155,158,156,NA,NA,NA,NA,NA,"","","0",1,0,0,0
"25",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,5,1,"Mumbai Indians","Chennai Super Kings","WG Jacks","SA Yadav","R Ashwin",1,0,1,FALSE,95,31,FALSE,2,155,158,156,NA,NA,NA,NA,NA,"","","0",1,0,1,0
"26",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,5,2,"Mumbai Indians","Chennai Super Kings","SA Yadav","WG Jacks","R Ashwin",4,0,2,FALSE,94,35,FALSE,2,155,158,156,NA,NA,NA,NA,NA,"","","4",1,0,4,0
"27",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,5,3,"Mumbai Indians","Chennai Super Kings","SA Yadav","WG Jacks","R Ashwin",1,0,3,FALSE,93,36,FALSE,2,155,158,156,NA,NA,NA,NA,NA,"","","0",1,0,1,0
"28",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,5,4,"Mumbai Indians","Chennai Super Kings","WG Jacks","SA Yadav","R Ashwin",0,0,4,FALSE,92,36,TRUE,3,155,158,156,NA,NA,NA,NA,NA,"caught","WG Jacks","0",1,1,0,1
"29",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,5,5,"Mumbai Indians","Chennai Super Kings","Tilak Varma","SA Yadav","R Ashwin",4,0,5,FALSE,91,40,FALSE,3,155,158,156,NA,NA,NA,NA,NA,"","","4",1,0,4,0
"30",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,5,6,"Mumbai Indians","Chennai Super Kings","Tilak Varma","SA Yadav","R Ashwin",4,0,6,FALSE,90,44,FALSE,3,155,158,156,NA,NA,NA,NA,NA,"","","4",1,0,4,0
"31",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,6,1,"Mumbai Indians","Chennai Super Kings","SA Yadav","Tilak Varma","KK Ahmed",0,0,1,FALSE,89,44,FALSE,3,155,158,156,NA,NA,NA,NA,NA,"","","0",1,0,0,0
"32",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,6,2,"Mumbai Indians","Chennai Super Kings","SA Yadav","Tilak Varma","KK Ahmed",0,0,2,FALSE,88,44,FALSE,3,155,158,156,NA,NA,NA,NA,NA,"","","0",1,0,0,0
"33",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,6,3,"Mumbai Indians","Chennai Super Kings","SA Yadav","Tilak Varma","KK Ahmed",6,0,3,FALSE,87,50,FALSE,3,155,158,156,NA,NA,NA,NA,NA,"","","6",1,0,6,0
"34",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,6,4,"Mumbai Indians","Chennai Super Kings","SA Yadav","Tilak Varma","KK Ahmed",1,0,4,FALSE,86,51,FALSE,3,155,158,156,NA,NA,NA,NA,NA,"","","0",1,0,1,0
"35",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,6,5,"Mumbai Indians","Chennai Super Kings","Tilak Varma","SA Yadav","KK Ahmed",0,0,5,FALSE,85,51,FALSE,3,155,158,156,NA,NA,NA,NA,NA,"","","0",1,0,0,0
"36",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,6,6,"Mumbai Indians","Chennai Super Kings","Tilak Varma","SA Yadav","KK Ahmed",0,1,5,TRUE,85,52,FALSE,3,155,158,156,NA,1,NA,NA,NA,"","","0",1,0,1,0
"37",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,6,7,"Mumbai Indians","Chennai Super Kings","Tilak Varma","SA Yadav","KK Ahmed",0,0,6,FALSE,84,52,FALSE,3,155,158,156,NA,NA,NA,NA,NA,"","","0",1,0,0,0
"38",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,7,1,"Mumbai Indians","Chennai Super Kings","SA Yadav","Tilak Varma","RA Jadeja",0,0,1,FALSE,83,52,FALSE,3,155,158,156,NA,NA,NA,NA,NA,"","","0",1,0,0,0
"39",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,7,2,"Mumbai Indians","Chennai Super Kings","SA Yadav","Tilak Varma","RA Jadeja",1,0,2,FALSE,82,53,FALSE,3,155,158,156,NA,NA,NA,NA,NA,"","","0",1,0,1,0
"40",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,7,3,"Mumbai Indians","Chennai Super Kings","Tilak Varma","SA Yadav","RA Jadeja",0,0,3,FALSE,81,53,FALSE,3,155,158,156,NA,NA,NA,NA,NA,"","","0",1,0,0,0
"41",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,7,4,"Mumbai Indians","Chennai Super Kings","Tilak Varma","SA Yadav","RA Jadeja",6,0,4,FALSE,80,59,FALSE,3,155,158,156,NA,NA,NA,NA,NA,"","","6",1,0,6,0
"42",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,7,5,"Mumbai Indians","Chennai Super Kings","Tilak Varma","SA Yadav","RA Jadeja",0,0,5,FALSE,79,59,FALSE,3,155,158,156,NA,NA,NA,NA,NA,"","","0",1,0,0,0
"43",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,7,6,"Mumbai Indians","Chennai Super Kings","Tilak Varma","SA Yadav","RA Jadeja",0,0,6,FALSE,78,59,FALSE,3,155,158,156,NA,NA,NA,NA,NA,"","","0",1,0,0,0
"44",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,8,1,"Mumbai Indians","Chennai Super Kings","SA Yadav","Tilak Varma","Noor Ahmad",0,1,0,TRUE,78,60,FALSE,3,155,158,156,1,NA,NA,NA,NA,"","","0",0,0,1,0
"45",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,8,2,"Mumbai Indians","Chennai Super Kings","SA Yadav","Tilak Varma","Noor Ahmad",0,0,1,FALSE,77,60,FALSE,3,155,158,156,NA,NA,NA,NA,NA,"","","0",1,0,0,0
"46",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,8,3,"Mumbai Indians","Chennai Super Kings","SA Yadav","Tilak Varma","Noor Ahmad",0,0,2,FALSE,76,60,FALSE,3,155,158,156,NA,NA,NA,NA,NA,"","","0",1,0,0,0
"47",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,8,4,"Mumbai Indians","Chennai Super Kings","SA Yadav","Tilak Varma","Noor Ahmad",1,0,3,FALSE,75,61,FALSE,3,155,158,156,NA,NA,NA,NA,NA,"","","0",1,0,1,0
"48",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,8,5,"Mumbai Indians","Chennai Super Kings","Tilak Varma","SA Yadav","Noor Ahmad",1,0,4,FALSE,74,62,FALSE,3,155,158,156,NA,NA,NA,NA,NA,"","","0",1,0,1,0
"49",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,8,6,"Mumbai Indians","Chennai Super Kings","SA Yadav","Tilak Varma","Noor Ahmad",2,0,5,FALSE,73,64,FALSE,3,155,158,156,NA,NA,NA,NA,NA,"","","0",1,0,2,0
"50",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,8,7,"Mumbai Indians","Chennai Super Kings","SA Yadav","Tilak Varma","Noor Ahmad",2,0,6,FALSE,72,66,FALSE,3,155,158,156,NA,NA,NA,NA,NA,"","","0",1,0,2,0
"51",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,9,1,"Mumbai Indians","Chennai Super Kings","Tilak Varma","SA Yadav","RA Jadeja",6,0,1,FALSE,71,72,FALSE,3,155,158,156,NA,NA,NA,NA,NA,"","","6",1,0,6,0
"52",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,9,2,"Mumbai Indians","Chennai Super Kings","Tilak Varma","SA Yadav","RA Jadeja",0,0,2,FALSE,70,72,FALSE,3,155,158,156,NA,NA,NA,NA,NA,"","","0",1,0,0,0
"53",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,9,3,"Mumbai Indians","Chennai Super Kings","Tilak Varma","SA Yadav","RA Jadeja",0,0,3,FALSE,69,72,FALSE,3,155,158,156,NA,NA,NA,NA,NA,"","","0",1,0,0,0
"54",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,9,4,"Mumbai Indians","Chennai Super Kings","Tilak Varma","SA Yadav","RA Jadeja",2,0,4,FALSE,68,74,FALSE,3,155,158,156,NA,NA,NA,NA,NA,"","","0",1,0,2,0
"55",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,9,5,"Mumbai Indians","Chennai Super Kings","Tilak Varma","SA Yadav","RA Jadeja",1,0,5,FALSE,67,75,FALSE,3,155,158,156,NA,NA,NA,NA,NA,"","","0",1,0,1,0
"56",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,9,6,"Mumbai Indians","Chennai Super Kings","SA Yadav","Tilak Varma","RA Jadeja",1,0,6,FALSE,66,76,FALSE,3,155,158,156,NA,NA,NA,NA,NA,"","","0",1,0,1,0
"57",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,10,1,"Mumbai Indians","Chennai Super Kings","SA Yadav","Tilak Varma","R Ashwin",1,0,1,FALSE,65,77,FALSE,3,155,158,156,NA,NA,NA,NA,NA,"","","0",1,0,1,0
"58",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,10,2,"Mumbai Indians","Chennai Super Kings","Tilak Varma","SA Yadav","R Ashwin",1,0,2,FALSE,64,78,FALSE,3,155,158,156,NA,NA,NA,NA,NA,"","","0",1,0,1,0
"59",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,10,3,"Mumbai Indians","Chennai Super Kings","SA Yadav","Tilak Varma","R Ashwin",1,0,3,FALSE,63,79,FALSE,3,155,158,156,NA,NA,NA,NA,NA,"","","0",1,0,1,0
"60",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,10,4,"Mumbai Indians","Chennai Super Kings","Tilak Varma","SA Yadav","R Ashwin",1,0,4,FALSE,62,80,FALSE,3,155,158,156,NA,NA,NA,NA,NA,"","","0",1,0,1,0
"61",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,10,5,"Mumbai Indians","Chennai Super Kings","SA Yadav","Tilak Varma","R Ashwin",1,0,5,FALSE,61,81,FALSE,3,155,158,156,NA,NA,NA,NA,NA,"","","0",1,0,1,0
"62",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,10,6,"Mumbai Indians","Chennai Super Kings","Tilak Varma","SA Yadav","R Ashwin",1,0,6,FALSE,60,82,FALSE,3,155,158,156,NA,NA,NA,NA,NA,"","","0",1,0,1,0
"63",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,11,1,"Mumbai Indians","Chennai Super Kings","Tilak Varma","SA Yadav","Noor Ahmad",0,4,1,FALSE,59,86,FALSE,3,155,158,156,NA,NA,4,NA,NA,"","","0",1,0,4,0
"64",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,11,2,"Mumbai Indians","Chennai Super Kings","Tilak Varma","SA Yadav","Noor Ahmad",1,0,2,FALSE,58,87,FALSE,3,155,158,156,NA,NA,NA,NA,NA,"","","0",1,0,1,0
"65",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,11,3,"Mumbai Indians","Chennai Super Kings","SA Yadav","Tilak Varma","Noor Ahmad",0,0,3,FALSE,57,87,TRUE,4,155,158,156,NA,NA,NA,NA,NA,"stumped","SA Yadav","0",1,1,0,1
"66",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,11,4,"Mumbai Indians","Chennai Super Kings","R Minz","Tilak Varma","Noor Ahmad",0,0,4,FALSE,56,87,FALSE,4,155,158,156,NA,NA,NA,NA,NA,"","","0",1,0,0,0
"67",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,11,5,"Mumbai Indians","Chennai Super Kings","R Minz","Tilak Varma","Noor Ahmad",1,0,5,FALSE,55,88,FALSE,4,155,158,156,NA,NA,NA,NA,NA,"","","0",1,0,1,0
"68",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,11,6,"Mumbai Indians","Chennai Super Kings","Tilak Varma","R Minz","Noor Ahmad",0,1,5,TRUE,55,89,FALSE,4,155,158,156,1,NA,NA,NA,NA,"","","0",0,0,1,0
"69",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,11,7,"Mumbai Indians","Chennai Super Kings","Tilak Varma","R Minz","Noor Ahmad",2,0,6,FALSE,54,91,FALSE,4,155,158,156,NA,NA,NA,NA,NA,"","","0",1,0,2,0
"70",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,12,1,"Mumbai Indians","Chennai Super Kings","R Minz","Tilak Varma","R Ashwin",0,0,1,FALSE,53,91,FALSE,4,155,158,156,NA,NA,NA,NA,NA,"","","0",1,0,0,0
"71",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,12,2,"Mumbai Indians","Chennai Super Kings","R Minz","Tilak Varma","R Ashwin",0,0,2,FALSE,52,91,FALSE,4,155,158,156,NA,NA,NA,NA,NA,"","","0",1,0,0,0
"72",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,12,3,"Mumbai Indians","Chennai Super Kings","R Minz","Tilak Varma","R Ashwin",0,0,3,FALSE,51,91,FALSE,4,155,158,156,NA,NA,NA,NA,NA,"","","0",1,0,0,0
"73",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,12,4,"Mumbai Indians","Chennai Super Kings","R Minz","Tilak Varma","R Ashwin",1,0,4,FALSE,50,92,FALSE,4,155,158,156,NA,NA,NA,NA,NA,"","","0",1,0,1,0
"74",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,12,5,"Mumbai Indians","Chennai Super Kings","Tilak Varma","R Minz","R Ashwin",0,0,5,FALSE,49,92,FALSE,4,155,158,156,NA,NA,NA,NA,NA,"","","0",1,0,0,0
"75",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,12,6,"Mumbai Indians","Chennai Super Kings","Tilak Varma","R Minz","R Ashwin",0,0,6,FALSE,48,92,FALSE,4,155,158,156,NA,NA,NA,NA,NA,"","","0",1,0,0,0
"76",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,13,1,"Mumbai Indians","Chennai Super Kings","R Minz","Tilak Varma","Noor Ahmad",0,1,0,TRUE,48,93,FALSE,4,155,158,156,1,NA,NA,NA,NA,"","","0",0,0,1,0
"77",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,13,2,"Mumbai Indians","Chennai Super Kings","R Minz","Tilak Varma","Noor Ahmad",1,0,1,FALSE,47,94,FALSE,4,155,158,156,NA,NA,NA,NA,NA,"","","0",1,0,1,0
"78",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,13,3,"Mumbai Indians","Chennai Super Kings","Tilak Varma","R Minz","Noor Ahmad",1,0,2,FALSE,46,95,FALSE,4,155,158,156,NA,NA,NA,NA,NA,"","","0",1,0,1,0
"79",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,13,4,"Mumbai Indians","Chennai Super Kings","R Minz","Tilak Varma","Noor Ahmad",0,0,3,FALSE,45,95,FALSE,4,155,158,156,NA,NA,NA,NA,NA,"","","0",1,0,0,0
"80",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,13,5,"Mumbai Indians","Chennai Super Kings","R Minz","Tilak Varma","Noor Ahmad",0,0,4,FALSE,44,95,TRUE,5,155,158,156,NA,NA,NA,NA,NA,"caught","R Minz","0",1,1,0,1
"81",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,13,6,"Mumbai Indians","Chennai Super Kings","Naman Dhir","Tilak Varma","Noor Ahmad",1,0,5,FALSE,43,96,FALSE,5,155,158,156,NA,NA,NA,NA,NA,"","","0",1,0,1,0
"82",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,13,7,"Mumbai Indians","Chennai Super Kings","Tilak Varma","Naman Dhir","Noor Ahmad",0,0,6,FALSE,42,96,TRUE,6,155,158,156,NA,NA,NA,NA,NA,"lbw","Tilak Varma","0",1,1,0,1
"83",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,14,1,"Mumbai Indians","Chennai Super Kings","Naman Dhir","MJ Santner","RA Jadeja",1,0,1,FALSE,41,97,FALSE,6,155,158,156,NA,NA,NA,NA,NA,"","","0",1,0,1,0
"84",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,14,2,"Mumbai Indians","Chennai Super Kings","MJ Santner","Naman Dhir","RA Jadeja",0,0,2,FALSE,40,97,FALSE,6,155,158,156,NA,NA,NA,NA,NA,"","","0",1,0,0,0
"85",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,14,3,"Mumbai Indians","Chennai Super Kings","MJ Santner","Naman Dhir","RA Jadeja",0,0,3,FALSE,39,97,FALSE,6,155,158,156,NA,NA,NA,NA,NA,"","","0",1,0,0,0
"86",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,14,4,"Mumbai Indians","Chennai Super Kings","MJ Santner","Naman Dhir","RA Jadeja",1,0,4,FALSE,38,98,FALSE,6,155,158,156,NA,NA,NA,NA,NA,"","","0",1,0,1,0
"87",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,14,5,"Mumbai Indians","Chennai Super Kings","Naman Dhir","MJ Santner","RA Jadeja",1,0,5,FALSE,37,99,FALSE,6,155,158,156,NA,NA,NA,NA,NA,"","","0",1,0,1,0
"88",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,14,6,"Mumbai Indians","Chennai Super Kings","MJ Santner","Naman Dhir","RA Jadeja",1,0,6,FALSE,36,100,FALSE,6,155,158,156,NA,NA,NA,NA,NA,"","","0",1,0,1,0
"89",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,15,1,"Mumbai Indians","Chennai Super Kings","MJ Santner","Naman Dhir","R Ashwin",1,0,1,FALSE,35,101,FALSE,6,155,158,156,NA,NA,NA,NA,NA,"","","0",1,0,1,0
"90",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,15,2,"Mumbai Indians","Chennai Super Kings","Naman Dhir","MJ Santner","R Ashwin",2,0,2,FALSE,34,103,FALSE,6,155,158,156,NA,NA,NA,NA,NA,"","","0",1,0,2,0
"91",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,15,3,"Mumbai Indians","Chennai Super Kings","Naman Dhir","MJ Santner","R Ashwin",1,0,3,FALSE,33,104,FALSE,6,155,158,156,NA,NA,NA,NA,NA,"","","0",1,0,1,0
"92",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,15,4,"Mumbai Indians","Chennai Super Kings","MJ Santner","Naman Dhir","R Ashwin",1,0,4,FALSE,32,105,FALSE,6,155,158,156,NA,NA,NA,NA,NA,"","","0",1,0,1,0
"93",1473440,"2025",2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai",1,15,5,"Mumbai Indians","Chennai Super Kings","Naman Dhir","MJ Santner","R Ashwin",4,0,5,FALSE,31,109,FALSE,6,155,158,156,NA,NA,NA,NA,NA,"","","4",1,0,4,0
